ID,NAME,IDCARD,BIRTHDAY,PROVINCE,ADDRESS,PHONE,EMAIL,PASSPORTID,JUNGUAN,BANKCARD,ZUOJI,NASHUI2,GONGSHANG,QIYE,PROFESSIONAL,COMPANY,JIAZHAO,CHEJIAHAO,CHEPAIHAO,XUEWEI,ZHENGJIANHAO
870,斯潇芬,230129195602053710,1939-07-27,山东省潍坊市,江苏省常州市相城区茶山街道丽华村委虞家村74号,14603013547,aijirou@927iy.info,P67578050,装字第15825233号,6217489580569377125,0316-83622411,086110225292650661,654321408941363,92752568-9,印花工,辽宁田庄农业科技发展有限公司,211423364707,1G7ULPY99LK9J0936,湘AZUNN7,中毒性脑膜炎,622626194103236457
871,可胤淇,330903199106048244,1936-11-17,广东省乳源县,安徽省合肥市相城区华润国际9幢2417室,18434056132,yingyifei@ruzyl.site,D14480659,南字第94024427号,3563905515278086340,0797-38304756,03231281201656165B,530501567899471,99579526-9,糖果制造工,小米球（厦门）服饰有限公司,510599610071,HPWSL30U4KHL84352,桂PARMJX,高血压性心脏病及肾脏病,152522198806056916
872,裔妹文,340421199303078714,1930-10-28,河北省沽源县,山西省常州市相城区朝阳新村飞天小区5542甲单元4189室,14884546535,dongwenlong@gkk7o.mobi,P66645637,南字第76995626号,6227082226523060858,0351-84962587,38441881795647349J,440803647517465,24049682-6,材料成分检验工,嘉兴车小米汽车服务有限公司,431070980185,3X098AWT7FPUD6901,晋AULR60,上呼吸道淀粉样变性,P68321061
873,介妃娜,511323199804096312,1961-03-25,江苏省苏州市,安徽省阜阳市相城区雕庄朝阳花园25幢丙单元225室,15129965944,ningyinghan@bzpue.info,G74074598,空字第12513624号,6233419284898717133,0376-47268716,993715218498398634,140727126021430,78093432-1,硅冶炼工,惠州市小米装饰设计有限公司,360588494813,4PZY2JVW5ET576872,辽NJVJ32,鼻开放性损伤伴感染,S94755939
874,委潇瑛,371622198407234733,1927-09-05,河南省祥符区,山西常州市鼓楼区陈度苑7幢甲单元4419室,15181938524,gongliangbinyu@jjqhh.info,P38998316,兰字第33805843号,9400420360260377190,0598-33417282,71500234176819952L,653124444447102,99962992-X,铁路信号工,中乔大三农智慧农业（北京）有限公司,430371745859,S4ALYT9C0KRWU3476,浙LPL1XY,脑干挫伤伴开放性颅内伤口,南字第54697952号
875,寸雨婷,542225198704237607,1948-04-23,安徽省明光市,江苏省扬州市相城区新城尚东区28幢甲单元0274室,17206142089,boxunhan@jpr01.cn,E94584729,济字第44970450号,6213445344843536341,0854-32245715,82341402144872470P,441802213230576,46334472-3,烟叶发酵工,黄山市小米房产经纪有限公司,340561378315,Z54BXLST1DTX56879,桂G4SEKL,偏头神经痛,310114195103046239
876,赫雨玲,210903196301296891,1977-11-25,黑龙江省鹤岗市,江苏省常州市相城区工人新村南841幢344室,15197285241,lurufang@0rnxl.net.cn,S30084450,政字第36112079号,6220075131399419309,852-76328585,03522732999560422K,422823430356636,00227456-6,电影电视演员,广东小米科技有限责任公司,653158816914,5THFVWME7PYC55240,鲁G78K7K,雄激素性脱发,E39186679
877,张汝剀,130426195303115233,1927-12-03,河北省邢台市,江苏省常州市亭湖区青洋花苑67幢乙单元683室,18606931532,liangwuji@1znms.net.cn,E00477394,济字第68212221号,5527421416512272697,0795-66397702,92510822047874238X,530724716160318,74050374-6,复合固体发动机装药工,深圳市小米园艺有限公司,430159343815,H4ET0ZFK6TF1W4967,豫EASWPK,颌下淋巴结结核,620823199509032430
878,堪含双,320582195306073333,1939-05-13,广东省金湾区,江苏省常州市相城区茶山街道丽华村委虞家村36号,16525413574,shangxu@mex1v.site,E28365194,济字第67675209号,6226012760399451285,0440-71204141,38532724176403892K,421002080051524,56855786-4,标准化工程技术人员,正安县小米庄益康生态农业园林发展有限公司,610679084970,PB53TGAD1TXZG4361,甘AF621V,柯萨奇病毒感染,320928194711145571
879,尚潇雪,320722196003227437,1973-10-18,黑龙江省黑河市,山东省临沂市亭湖区湖塘镇中村胡家村5号,14639703205,zhuansunxiabo@coavh.site,E03100389,兰字第13117159号,6231562245190126314,0917-20573125,64140901738212409N,654024069656975,63470068-2,其他家畜饲养人员,南通小米餐饮管理有限公司,331032044074,37465PLZ9FPZS8176,豫HNJYUX,慢性骨膜炎,南字第74804223号
880,钱香之,441427197111243141,2008-07-08,浙江省绍兴市,山东省临沂市亭湖区湖塘镇中村胡家村9号,16598186211,caifeihong@3aljt.mobi,G88221554,沈字第45964135号,6202111554443823511,0394-45485562,483307004527455741,610926220745150,67324220-7,无线电航标操作工,深圳市金小米广告有限公司,450356109458,HGKST29W1FT9X8156,青AQHE6X,其他继发性骨坏死,北字第46171798号
881,束洋倩,320706199908262935,1971-12-18,吉林省长春市,甘肃省常州市鼓楼区向云新村55幢丁单元793室,13717891971,yuanpeiyao@rt33p.cn,G91967763,参字第32492666号,6204121062727714442,0991-88916536,69341525100703185G,320482684551396,43933563-2,大气环境监测工,深圳市隆德兴数码科技有限公司,623032685311,0ST3EUDJ4G3JB1378,闽GUNYWG,妊娠期间麻醉引起心力衰竭,E51991665
882,湛汝美,34012219710605081X,1969-09-06,福建省邵武市,河北省常州市亭湖区遥观镇宋剑湖家园487幢乙单元560室,17073774431,tangwenrui@xndo0.com.cn,S39119550,空字第62299579号,6201489436512120738,0536-20915218,93220105053500015T,210681955825374,43084709-2,锅炉本体设备检修工,阳泉禾九香小米酒坊有限公司,350132509264,H0J8AFRD5GYE21795,沪NWT391,假瘫,S20214242
883,睦涵菱,440221196612020590,1948-05-26,喀什地区泽普县,甘肃省常州市鼓楼区怡美花园2幢甲单元0395室,14777870195,weiyuqian@pt91y.shop,P30059430,海字第54777488号,6223724902327191585,0398-60608606,663604255006305149,451025924390984,79597776-2,广播电视编播工程技术人员,黑龙江托古食品有限公司,350440535033,JRLX40SD895TF0528,津K2WD1N,眼球碱性烧伤,海字第08967526号
884,尾汝艳,430406194304127384,1930-04-25,黑龙江省大庆市,宁夏省常州市亭湖区横山桥镇领秀江南29幢乙单元534室,14703403225,lezhengpanhong@v2xed.com,P51089339,空字第28456341号,5459487791079434188,0718-96257375,083706838521709703,445381630228331,99864283-1,中等职业教育理论教师,深圳市小米生活电器有限公司,350637276101,5D9SUJ846CD7S7365,川S08CDA,肩关节痛,G88788157
885,实滨婷,37048119510423209X,1930-03-16,浙江省台州市,河南省常州市相城区朝阳花园64幢7号,14983380930,linmanjie@gx2sg.site,E32569844,南字第58842549号,5240477219953660641,0813-44108552,903611233353005236,522635139051448,57429539-7,单晶片加工工,徐州小米建筑装饰工程有限公司,340829749230,V1TCS8K718U0D0843,苏MHD781,细小的病毒感染,P53669381
886,岑毓康,320902194812143627,2001-09-14,湖南省湘西州,山西省临汾市新北区天际苑48幢207室,17576092988,gongpeiyao@ne59z.site,E07620124,济字第77554784号,5201699443043070785,0754-93606688,11370284119725730J,142427286275319,34365236-9,经济林和林特产品加工工程技术人员,江苏纬度互动文化传媒有限公司,140633879281,VKT5WLAG6GK6G0789,闽JZSV8E,阴茎异常勃起,政字第13658979号
887,帅冰洁,140621194311125534,1985-10-20,山东省兰山区,山东省常州市戚墅堰区丁堰镇芳渚村委段家塘416号,14663871057,xiangqingyan@rt1zm.info,D47418522,兰字第29106807号,6259087978382893542,0875-66405123,761502004799831228,152900923179064,76293377-1,汽车货运站务员,深圳市小米金服科技有限公司,152968579493,UZADXCP80B0EX1207,苏F4VQ85,生物瓣膜失功能,成字第63060937号
888,诸冷荷,450422197104288455,1987-04-23,湖北省恩施州,安徽省常州市相城区劳动东路41741号,18850593384,shengezi@qx9wk.shop,E59490504,兰字第79913248号,6223947965017572357,0411-86820036,02220301132508685U,451122507181919,03474003-1,船舶业务员,镇江四海电子科技有限公司,320901901651,9PHGM7461DPV70821,蒙AB9RGC,副卵巢囊肿,E16402946
889,靳德地,520422194805138593,1968-10-23,四川省绵阳市,吉林省通化市黄朗名园83栋841492号,18970216566,lvxiaoting@rfmdq.mobi,G01612034,广字第85107945号,6283136781661797215,0515-49477906,68542336534294706A,350213760687014,86883992-7,康复科医师,广元市小米商贸有限公司,530570858007,EPRUB4D6XJ07S3906,渝CZMD3U,先天性心血管畸形,广字第76933053号
890,昝汝玉,500222197802022906,1936-09-14,崇左市江州区,宁夏回族自治区中卫市中宁县滨河南路,13533897108,guixiangqiu@jeajf.net.cn,G01242955,成字第55481554号,5248645830943532318,0415-64788073,24371626541318043H,360428821577153,47834485-7,植物保护技术人员,东莞市小米发发商务服务有限公司,152958180518,SUMD6F8V43RTP0612,鲁L5GFB4,性交疼痛,130733193904222262
891,慕容成危,530428196502034665,1951-03-22,四川省成都市,山东省德州市戚墅堰区丁堰街道小圆村33号,18151670635,zhupeiqin@o64bn.mobi,D90598495,空字第28813630号,6213099877670078795,0756-46097972,36130501991680830J,640122020471428,32405206-9,鱼粉加工工,镇江来伊份食品有限公司小米山路店,231068268498,L4JT7EB388S491354,云S1ULVN,甲状腺结节,海字第07411320号
892,厍雨颖,37100219560221199X,1951-11-06,博尔塔拉州精河县,安徽省阜阳市相城区雕庄朝阳花园64幢丙单元4147室,15770542005,qizhu@ktc41.site,D65385028,政字第34788680号,6207104163739785828,0745-65795448,21532726890700180Q,610700726396242,92493864-8,其他草业生产人员,平定县东安农业生态专业经济合作社,530665362522,G34VERP62Y5L61408,琼EVWX61,老年性混合型白内障,S33673659
893,所夜绿,530425200101023711,2003-11-23,江西省资溪县,安徽省合肥市相城区红梅姐道竹林村委薛家塘2号,17289808295,qidiaobinli@jv8ee.net.cn,G02936162,海字第15501219号,6219155104592866373,0743-20695148,78652829147884181F,331023751241357,48345507-6,剪切工,嘉兴小米装饰有限公司,131170064172,29X485SR9R1CV5967,贵GH5MES,阴道脓肿,330328195304149085
894,夹谷冰颜,340822194105063795,1954-04-03,山东省菏泽市,宁夏回族自治区中卫市亭湖区河苑家园07幢甲单元4196室,13542053867,lvyuanyi@o19nj.net,P23641911,兰字第18236012号,6230284397404182713,028-67045824,94150125816995992P,421087252712141,77259662-5,飞机系统安装调试工,武汉小米佳建筑装饰工程有限公司,140490685254,WBV2ZXFJ362P52341,皖H1VDST,缺血性脑血管病,140222195910215477
895,衅念蕾,361027195109081488,1938-10-10,浙江省金华市,河北省常州市亭湖区遥观镇宋剑湖家园703幢乙单元008室,15111464218,puxiangju@vs5hy.com,D44266212,北字第38690316号,6224854944529358927,0728-39056970,313504252461170743,140109014453517,45546470-9,中医妇科医师,吉林松粮现代农业发展有限公司,452165062844,CDHFZT0R1RXWD7890,黑D667D8,化脓性阴道炎,政字第72175790号
896,侍漫雪,510902195108220895,1980-01-15,河北省沧州市,苏州市吴中区若水路347号,13554638990,tuobakelan@apfed.info,G87786892,济字第97666749号,6206119817087418093,0773-53784218,58431201989431497B,142325279872681,26958699-9,锅炉设备装配工,建水县天燕小米辣专业合作社,350347799912,X65YV17H5SJD02018,川XYBR5N,埃布施泰因异常,E91451839
897,郜思松,410425196704033840,1930-11-03,海南省屯昌县,江苏省常州市亭湖区河苑新村87幢乙单元24141室,18238529120,cunmanling@65618.net.cn,P59436940,兰字第52795067号,6223690783423311529,0393-67877802,04142724712045998N,610926787914988,87844543-8,自来水笔制作工,陵川县金珠小米专业合作社,210241335145,DT6ESP2J0K0AG8465,吉KPD9HL,白喉性喉气管炎,652701198504212888
898,闻思菱,440681196709062189,1964-04-10,广东省福田区,江苏省扬州市相城区新城尚东区37幢甲单元58415室,15007154555,piyanyu@0anrf.shop,G82556004,参字第84729903号,6227654594826767513,0897-69919472,94140202403546970A,140421822928222,22324923-3,列车运转乘务员,湖北小米长江产业投资基金管理有限公司,513337112404,UJ2LEDZC5P5DJ5218,桂P095T1,子宫颈畸形,海字第32029252号
899,严冷梅,513331199012176666,1946-03-13,山西省临汾市,江苏省常州市新北区前桥新村87幢甲单元004室,14714160382,xianyuluo@m42mj.site,E37647048,沈字第73512201号,6282032818558470469,0454-62439853,07510124272163735G,370982288884859,78758630-7,运动员,绍兴柯桥小米化纤有限公司,422896968517,28A6Z57S1C4ER4850,吉A2W48N,肠病毒性脑膜炎,G48440069
900,介洋妹,23081119490604926X,1939-06-08,青海省玉树州,宁夏回族自治区中卫市亭湖区河苑家园54幢甲单元339室,18226438605,weiyuebin@js5pj.info,S55552320,济字第50921191号,5184759489925788239,0914-50520914,563606004929214308,650101986544654,32602247-X,其他纸制品制作人员,深圳市奇小米科技有限公司,450364727497,4S2VEAYZ46TUH6405,新BK1EDF,循环衰竭,装字第44625013号
901,夹谷怿海,511623198401315527,1947-05-08,河南省鲁山县,山东省常州市戚墅堰区丁堰镇芳渚村委段家塘541号,15186517999,pingshuiyao@31t17.info,D21567399,南字第24254924号,6227009871608610885,0557-62547364,63211100831192369L,321200649001949,96029723-5,焦炉机车司机,枝江市趴趴小米商贸有限公司,511128695981,V07HWJEX3YY3G1974,苏D70WHY,链球菌性咽峡炎,参字第17854736号
902,干滨洁,220822196706200937,1963-08-24,安徽省阜阳市,江苏省常州市相城区茶山街道丽华村委虞家村57号,14926384428,ruirujie@n8y1h.net.cn,P30457593,装字第43948143号,6220058461337233491,0516-84323386,92441581512574265L,530524666781085,20079999-6,标本员,泉州伟宏置业有限公司,620817329027,ST8E796163JL73265,黑A7FHHT,高赖氨酸血症,441427197110033142
903,明冰雪,130207196912283819,1997-08-02,吉林省镇赉县,宁夏省常州市亭湖区横山桥镇领秀江南541幢乙单元370室,18876244330,danyumandong@568q1.mobi,D73611753,成字第02101923号,5589168250995013071,0814-65721544,136106232526172112,510402232675289,82088890-6,电子出版物编辑,佛山市哈尼小米线餐饮管理有限公司,610666817292,FW184B5U7M3WY9658,鲁K351S3,与配偶有关方面的问题,G23613226
904,亢夜春,13018219570324061X,1964-05-01,辽宁省大东区,江苏省南京市亭湖区遥观镇勤新村马池沟25号,14693678542,debaili@masif.mobi,E24903426,济字第28681514号,6214640123369429334,0915-20079039,51220200824882287R,130434720347649,29655574-1,其他机械工程技术人员,泉州伟宏置业有限公司,452177491397,Z9S4D0FM5J38Y4657,黑F5D3U0,药物性抽搐,空字第69501404号
905,示漫玲,610426194301021102,1994-08-22,四川省宜宾县,甘肃省常州市亭湖区潞城镇嘉州枫景苑41幢乙单元502室,14627111029,lanyuxin@0w2ha.shop,G98544087,广字第03890160号,6220127932661972208,0556-60614522,546301025074125975,310110994134648,39492455-5,景泰蓝制作工,西安小米创客企业管理服务有限公司,310153006537,K97CUHFE552KC5684,赣LZCX83,内脏单纯疱疹,G50649024
906,周沙娜,130124193912166505,1942-10-19,青海省同德县,安徽省零安市相城区丽华二村6290幢甲单元4168室,17246861129,pengrulin@yybo5.shop,E04527500,广字第82508836号,3747388391972413650,0817-60832306,13542421273971259B,210601730921776,48677579-6,流行病学医师,抚州市临川区小米粒网吧,320356577339,4WEU0ZM5571YB9357,桂M9T925,进行性脊髓麻痹,140781199302225423
907,台盟娟,341022197710132016,1964-10-07,黑龙江省克山县,黑龙江省沈阳市区朝阳二村045幢丙单元267室,14501713683,duanyangjie@e3d8t.com,D66065651,空字第45037062号,6213953579297076492,0476-27034782,34230826387478853D,131081973814488,62034579-8,牛羊屠宰加工工,上海米凡服饰有限公司,320271586688,BLCA5RJF9P2FJ3129,贵H1LB5T,舌系带短缩,政字第28545105号
908,祈洋玉,230605194408241285,1980-09-09,云南省昆明市,河南省常州市潞城镇潞城花苑46幢甲单元41414室,17551925520,ranghanzhi@wkbne.top,G17675091,海字第80398589号,9688077023881029105,0562-92161438,81130726052659544C,371100213229098,46570800-9,其他建筑保温及吸音材料生产人员,广东小米饭庄餐饮管理有限公司,652960978656,3B5LZJ2H4FYUW8123,贵C1GQKE,急性多壁心肌梗死,G88078899
909,仰洋琳,421102196204065282,1990-09-22,塔城地区塔城市,安徽省零安市相城区茶山乡勤丰村委杨家村47号,14660961378,yubingling@ie0k8.net.cn,E58037309,广字第25472950号,5257455013677367686,0875-77888234,67320829359018670R,370205755632077,89347579-0,其他农林专用机械操作人员,重庆小米商业保理有限公司,150777408331,MGT37PYL775P19032,湘DUHFEK,萎缩性咽炎,南字第15473996号
